participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,english_first_language,country_of_birth
56ccc18e4fcf69000c1718aa,filler,25,filler,35,No,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,1,passive_v1,36,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,8,active_v1,37,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,14,filler,38,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,4,filler,39,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,14,DO_implausible,40,Yes,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,45,filler,41,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,29,filler,42,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,28,filler,43,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,12,PO_implausible,44,Yes,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,4,PO_plausible,45,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,11,passive_v2,46,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,13,filler,47,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,39,filler,48,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,41,filler,49,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,23,filler,50,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,12,filler,51,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,5,filler,52,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,act-pass2,12,active_v2,53,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,40,filler,54,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,15,DO_implausible,55,Yes,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,20,DO_plausible,56,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,20,filler,57,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,17,DO_plausible,58,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,37,filler,59,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,11,DO_implausible,60,Yes,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,33,filler,61,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,16,filler,62,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,36,filler,63,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,11,filler,64,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,1,filler,65,Yes,Yes,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,filler,46,filler,66,No,No,2023-05-12 03:27:21,Yes,United States
56ccc18e4fcf69000c1718aa,dopo,8,PO_implausible,67,Yes,No,2023-05-12 03:27:21,Yes,United States
