participant_id,experiment,item,cond,presentation_order,literal_response,response,timestamp,any_questions,english_first_language,country_of_birth
60b9689dc626572895cb801b,filler,22,filler,38,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,dopo,13,PO_implausible,39,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,2,filler,40,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,dopo,11,PO_plausible,41,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,12,filler,42,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,dopo,7,PO_plausible,43,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,10,filler,44,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,32,filler,45,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,35,filler,46,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,36,filler,47,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,43,filler,48,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,act-pass2,12,passive_v1,49,No,No,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,23,filler,50,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,act-pass2,6,active_v1,51,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,16,filler,52,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
60b9689dc626572895cb801b,filler,20,filler,53,Yes,Yes,2023-05-15 00:47:31,NA,Yes,United States
